Vandportalen - www.vandportalen.dk
Lokalitet:;28.02 Bygholm å, Kørup bro
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 19-02-2025 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;17-02-2025 15:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
14-05-2013 00:00;628.122;2
15-05-2013 00:00;624.600;2
16-05-2013 00:00;1222.832;2
17-05-2013 00:00;1202.327;2
18-05-2013 00:00;991.695;2
19-05-2013 00:00;856.212;2
20-05-2013 00:00;778.694;2
21-05-2013 00:00;731.263;2
22-05-2013 00:00;861.000;2
23-05-2013 00:00;759.056;2
24-05-2013 00:00;534.288;2
25-05-2013 00:00;483.850;2
26-05-2013 00:00;469.203;2
27-05-2013 00:00;503.321;2
28-05-2013 00:00;482.058;2
29-05-2013 00:00;620.061;2
30-05-2013 00:00;643.947;2
31-05-2013 00:00;548.809;2
01-06-2013 00:00;532.773;2
02-06-2013 00:00;517.909;2
03-06-2013 00:00;499.124;2
04-06-2013 00:00;494.947;2
05-06-2013 00:00;485.632;2
06-06-2013 00:00;473.922;2
07-06-2013 00:00;463.909;2
08-06-2013 00:00;455.405;2
09-06-2013 00:00;451.741;2
10-06-2013 00:00;444.371;2
11-06-2013 00:00;441.832;2
12-06-2013 00:00;438.481;2
13-06-2013 00:00;660.188;2
14-06-2013 00:00;606.335;2
15-06-2013 00:00;546.838;2
16-06-2013 00:00;772.981;2
17-06-2013 00:00;550.486;2
18-06-2013 00:00;487.032;2
19-06-2013 00:00;545.161;2
20-06-2013 00:00;823.188;2
21-06-2013 00:00;615.181;2
22-06-2013 00:00;774.980;2
23-06-2013 00:00;702.858;2
24-06-2013 00:00;716.989;2
25-06-2013 00:00;625.791;2
26-06-2013 00:00;541.156;2
27-06-2013 00:00;567.403;2
28-06-2013 00:00;551.065;2
29-06-2013 00:00;536.010;2
30-06-2013 00:00;490.865;2
01-07-2013 00:00;462.292;2
02-07-2013 00:00;447.930;2
03-07-2013 00:00;431.066;2
04-07-2013 00:00;433.924;2
05-07-2013 00:00;417.692;2
06-07-2013 00:00;390.080;2
07-07-2013 00:00;375.625;2
08-07-2013 00:00;361.650;2
09-07-2013 00:00;352.196;2
10-07-2013 00:00;343.174;2
11-07-2013 00:00;335.349;2
12-07-2013 00:00;333.236;2
13-07-2013 00:00;337.611;2
14-07-2013 00:00;340.669;2
15-07-2013 00:00;326.571;2
16-07-2013 00:00;321.156;2
17-07-2013 00:00;311.246;2
18-07-2013 00:00;302.781;2
19-07-2013 00:00;297.411;2
20-07-2013 00:00;292.497;2
21-07-2013 00:00;285.199;2
22-07-2013 00:00;280.446;2
23-07-2013 00:00;280.144;2
24-07-2013 00:00;277.806;2
25-07-2013 00:00;291.062;2
26-07-2013 00:00;327.014;2
27-07-2013 00:00;434.636;2
28-07-2013 00:00;399.066;2
29-07-2013 00:00;338.701;2
30-07-2013 00:00;310.303;2
31-07-2013 00:00;297.065;2
01-08-2013 00:00;292.640;2
02-08-2013 00:00;304.044;2
03-08-2013 00:00;282.622;2
04-08-2013 00:00;271.873;2
05-08-2013 00:00;270.731;2
06-08-2013 00:00;299.147;2
07-08-2013 00:00;298.637;2
08-08-2013 00:00;380.325;2
09-08-2013 00:00;377.445;2
10-08-2013 00:00;308.403;2
11-08-2013 00:00;317.188;2
12-08-2013 00:00;313.591;2
13-08-2013 00:00;309.686;2
14-08-2013 00:00;320.451;2
15-08-2013 00:00;291.888;2
16-08-2013 00:00;284.657;2
17-08-2013 00:00;289.502;2
18-08-2013 00:00;301.581;2
19-08-2013 00:00;289.712;2
20-08-2013 00:00;279.605;2
21-08-2013 00:00;280.114;2
22-08-2013 00:00;288.303;2
23-08-2013 00:00;283.700;2
24-08-2013 00:00;281.333;2
25-08-2013 00:00;278.924;2
26-08-2013 00:00;276.099;2
27-08-2013 00:00;278.679;2
28-08-2013 00:00;282.172;2
29-08-2013 00:00;279.620;2
30-08-2013 00:00;283.934;2
31-08-2013 00:00;296.846;2
01-09-2013 00:00;297.885;2
02-09-2013 00:00;383.780;2
03-09-2013 00:00;400.855;2
04-09-2013 00:00;344.043;2
05-09-2013 00:00;323.888;2
06-09-2013 00:00;307.599;2
07-09-2013 00:00;292.240;2
08-09-2013 00:00;286.564;2
09-09-2013 00:00;332.848;2
10-09-2013 00:00;553.542;2
11-09-2013 00:00;431.430;2
12-09-2013 00:00;391.187;2
13-09-2013 00:00;334.723;2
14-09-2013 00:00;313.871;2
15-09-2013 00:00;487.599;2
16-09-2013 00:00;501.089;2
17-09-2013 00:00;446.390;2
18-09-2013 00:00;388.941;2
19-09-2013 00:00;347.457;2
20-09-2013 00:00;321.698;2
21-09-2013 00:00;307.383;2
22-09-2013 00:00;298.592;2
23-09-2013 00:00;291.970;2
24-09-2013 00:00;287.567;2
25-09-2013 00:00;283.245;2
26-09-2013 00:00;282.422;2
27-09-2013 00:00;289.411;2
28-09-2013 00:00;281.423;2
29-09-2013 00:00;276.368;2
30-09-2013 00:00;273.973;2
01-10-2013 00:00;271.580;2
02-10-2013 00:00;269.488;2
03-10-2013 00:00;267.727;2
04-10-2013 00:00;267.457;2
05-10-2013 00:00;277.273;2
06-10-2013 00:00;276.283;2
07-10-2013 00:00;273.746;2
08-10-2013 00:00;273.015;2
09-10-2013 00:00;279.045;2
10-10-2013 00:00;288.557;2
11-10-2013 00:00;291.651;2
12-10-2013 00:00;286.824;2
13-10-2013 00:00;294.020;2
14-10-2013 00:00;299.881;2
15-10-2013 00:00;301.804;2
16-10-2013 00:00;304.379;2
17-10-2013 00:00;320.986;2
18-10-2013 00:00;351.587;2
19-10-2013 00:00;317.634;2
20-10-2013 00:00;564.567;2
21-10-2013 00:00;577.302;2
22-10-2013 00:00;707.814;2
23-10-2013 00:00;505.086;2
24-10-2013 00:00;417.481;2
25-10-2013 00:00;390.765;2
26-10-2013 00:00;402.993;2
27-10-2013 00:00;465.451;2
28-10-2013 00:00;1056.577;2
29-10-2013 00:00;1265.858;2
30-10-2013 00:00;1089.625;2
31-10-2013 00:00;1056.452;2
01-11-2013 00:00;856.867;2
02-11-2013 00:00;806.893;2
03-11-2013 00:00;777.093;2
04-11-2013 00:00;962.648;2
05-11-2013 00:00;824.722;2
06-11-2013 00:00;801.820;2
07-11-2013 00:00;816.811;2
08-11-2013 00:00;744.142;2
09-11-2013 00:00;1179.744;2
10-11-2013 00:00;1486.564;2
11-11-2013 00:00;1071.510;2
12-11-2013 00:00;1035.689;2
13-11-2013 00:00;1167.494;2
14-11-2013 00:00;1054.389;2
15-11-2013 00:00;918.030;2
16-11-2013 00:00;823.415;2
17-11-2013 00:00;764.539;2
18-11-2013 00:00;718.272;2
19-11-2013 00:00;760.089;2
20-11-2013 00:00;768.666;2
21-11-2013 00:00;698.373;2
22-11-2013 00:00;659.422;2
23-11-2013 00:00;621.905;2
24-11-2013 00:00;606.802;2
25-11-2013 00:00;573.778;2
26-11-2013 00:00;546.977;2
27-11-2013 00:00;563.608;2
28-11-2013 00:00;578.870;2
29-11-2013 00:00;598.437;2
30-11-2013 00:00;850.725;2
01-12-2013 00:00;779.653;2
02-12-2013 00:00;713.457;2
03-12-2013 00:00;691.217;2
04-12-2013 00:00;699.619;2
05-12-2013 00:00;1030.173;2
06-12-2013 00:00;2490.915;2
07-12-2013 00:00;1906.557;2
08-12-2013 00:00;1549.328;2
09-12-2013 00:00;2542.290;2
10-12-2013 00:00;2406.356;2
11-12-2013 00:00;1957.598;2
12-12-2013 00:00;1639.914;2
13-12-2013 00:00;1435.642;2
14-12-2013 00:00;1457.354;2
15-12-2013 00:00;1486.327;2
16-12-2013 00:00;1661.133;2
17-12-2013 00:00;1879.725;2
18-12-2013 00:00;1976.597;2
19-12-2013 00:00;1938.814;2
20-12-2013 00:00;2247.993;2
21-12-2013 00:00;2482.056;2
22-12-2013 00:00;3117.892;2
23-12-2013 00:00;3816.481;2
24-12-2013 00:00;5234.328;2
25-12-2013 00:00;7450.000;2
26-12-2013 00:00;6650.000;2
27-12-2013 00:00;5382.500;2
28-12-2013 00:00;5466.195;2
29-12-2013 00:00;4702.055;2
30-12-2013 00:00;3770.917;2
31-12-2013 00:00;3191.495;2
01-01-2014 00:00;2805.087;2
02-01-2014 00:00;2547.558;2
03-01-2014 00:00;2397.638;2
04-01-2014 00:00;2758.655;2
05-01-2014 00:00;2927.190;2
06-01-2014 00:00;3171.938;2
07-01-2014 00:00;4266.130;2
08-01-2014 00:00;4113.207;2
09-01-2014 00:00;4536.280;2
10-01-2014 00:00;6331.928;2
11-01-2014 00:00;6090.242;2
12-01-2014 00:00;5620.466;2
13-01-2014 00:00;4725.399;2
14-01-2014 00:00;4110.826;2
15-01-2014 00:00;3669.435;2
16-01-2014 00:00;4110.866;2
17-01-2014 00:00;6624.586;2
18-01-2014 00:00;7135.253;2
19-01-2014 00:00;7088.342;2
20-01-2014 00:00;6390.018;2
21-01-2014 00:00;5520.635;2
22-01-2014 00:00;4574.564;2
23-01-2014 00:00;3724.837;2
24-01-2014 00:00;3023.900;2
25-01-2014 00:00;2576.156;2
26-01-2014 00:00;2170.445;2
27-01-2014 00:00;1911.279;2
28-01-2014 00:00;1682.606;2
29-01-2014 00:00;1545.749;2
30-01-2014 00:00;1435.756;2
31-01-2014 00:00;1394.219;2
01-02-2014 00:00;1390.075;2
02-02-2014 00:00;1415.011;2
03-02-2014 00:00;1565.878;2
04-02-2014 00:00;1567.942;2
05-02-2014 00:00;1620.525;2
06-02-2014 00:00;1779.777;2
07-02-2014 00:00;3156.830;2
08-02-2014 00:00;4486.898;2
09-02-2014 00:00;4632.654;2
10-02-2014 00:00;5830.625;2
11-02-2014 00:00;5077.095;2
12-02-2014 00:00;4043.762;2
13-02-2014 00:00;4210.014;2
14-02-2014 00:00;3702.481;2
15-02-2014 00:00;3559.098;2
16-02-2014 00:00;3691.284;2
17-02-2014 00:00;3614.527;2
18-02-2014 00:00;3048.396;2
19-02-2014 00:00;2769.454;2
20-02-2014 00:00;2623.991;2
21-02-2014 00:00;3028.283;2
22-02-2014 00:00;2847.642;2
23-02-2014 00:00;2467.059;2
24-02-2014 00:00;2196.637;2
25-02-2014 00:00;1991.933;2
26-02-2014 00:00;1803.022;2
27-02-2014 00:00;1675.788;2
28-02-2014 00:00;1639.235;2
01-03-2014 00:00;1649.150;2
02-03-2014 00:00;2111.638;2
03-03-2014 00:00;2223.677;2
04-03-2014 00:00;1928.731;2
05-03-2014 00:00;1697.977;2
06-03-2014 00:00;1555.962;2
07-03-2014 00:00;1514.586;2
08-03-2014 00:00;1442.961;2
09-03-2014 00:00;1376.183;2
10-03-2014 00:00;1306.982;2
11-03-2014 00:00;1209.527;2
12-03-2014 00:00;1160.413;2
13-03-2014 00:00;1139.958;2
14-03-2014 00:00;1119.732;2
15-03-2014 00:00;1332.242;2
16-03-2014 00:00;1229.746;2
17-03-2014 00:00;1147.905;2
18-03-2014 00:00;1096.322;2
19-03-2014 00:00;1092.391;2
20-03-2014 00:00;1049.863;2
21-03-2014 00:00;1035.109;2
22-03-2014 00:00;995.773;2
23-03-2014 00:00;1026.846;2
24-03-2014 00:00;951.621;2
25-03-2014 00:00;910.423;2
26-03-2014 00:00;963.432;2
27-03-2014 00:00;926.003;2
28-03-2014 00:00;888.764;2
29-03-2014 00:00;862.054;2
30-03-2014 00:00;848.819;2
31-03-2014 00:00;842.316;2
01-04-2014 00:00;817.039;2
02-04-2014 00:00;807.699;2
03-04-2014 00:00;789.343;2
04-04-2014 00:00;749.514;2
05-04-2014 00:00;746.002;2
06-04-2014 00:00;750.284;2
07-04-2014 00:00;758.414;2
08-04-2014 00:00;1159.595;2
09-04-2014 00:00;1039.419;2
10-04-2014 00:00;897.933;2
11-04-2014 00:00;839.994;2
12-04-2014 00:00;789.051;2
13-04-2014 00:00;789.167;2
14-04-2014 00:00;791.033;2
15-04-2014 00:00;720.054;2
16-04-2014 00:00;668.978;2
17-04-2014 00:00;674.676;2
18-04-2014 00:00;883.065;2
19-04-2014 00:00;723.479;2
20-04-2014 00:00;675.248;2
21-04-2014 00:00;653.548;2
22-04-2014 00:00;636.862;2
23-04-2014 00:00;617.788;2
24-04-2014 00:00;682.266;2
25-04-2014 00:00;627.563;2
26-04-2014 00:00;601.294;2
27-04-2014 00:00;582.216;2
28-04-2014 00:00;562.834;2
29-04-2014 00:00;546.487;2
30-04-2014 00:00;535.403;2
01-05-2014 00:00;524.516;2
02-05-2014 00:00;512.782;2
03-05-2014 00:00;509.873;2
04-05-2014 00:00;500.461;2
05-05-2014 00:00;503.978;2
06-05-2014 00:00;521.096;2
07-05-2014 00:00;514.261;2
08-05-2014 00:00;581.442;2
09-05-2014 00:00;662.409;2
10-05-2014 00:00;1077.876;2
11-05-2014 00:00;1535.168;2
12-05-2014 00:00;1158.444;2
13-05-2014 00:00;975.448;2
14-05-2014 00:00;796.649;2
15-05-2014 00:00;693.276;2
16-05-2014 00:00;635.163;2
17-05-2014 00:00;605.133;2
18-05-2014 00:00;577.766;2
19-05-2014 00:00;571.276;2
20-05-2014 00:00;553.951;2
21-05-2014 00:00;524.269;2
22-05-2014 00:00;512.654;2
23-05-2014 00:00;1969.464;2
24-05-2014 00:00;2161.641;2
25-05-2014 00:00;1420.344;2
26-05-2014 00:00;1058.173;2
27-05-2014 00:00;887.813;2
28-05-2014 00:00;772.538;2
29-05-2014 00:00;675.789;2
30-05-2014 00:00;603.754;2
31-05-2014 00:00;551.133;2
01-06-2014 00:00;511.921;2
02-06-2014 00:00;483.844;2
03-06-2014 00:00;475.905;2
04-06-2014 00:00;480.429;2
05-06-2014 00:00;576.402;2
06-06-2014 00:00;1717.585;2
07-06-2014 00:00;2037.708;2
08-06-2014 00:00;1213.575;2
09-06-2014 00:00;890.507;2
10-06-2014 00:00;730.036;2
11-06-2014 00:00;643.528;2
12-06-2014 00:00;578.404;2
13-06-2014 00:00;542.926;2
14-06-2014 00:00;540.435;2
15-06-2014 00:00;487.907;2
16-06-2014 00:00;465.779;2
17-06-2014 00:00;445.067;2
18-06-2014 00:00;431.651;2
19-06-2014 00:00;422.988;2
20-06-2014 00:00;415.086;2
21-06-2014 00:00;398.712;2
22-06-2014 00:00;389.342;2
23-06-2014 00:00;376.125;2
24-06-2014 00:00;371.166;2
25-06-2014 00:00;368.754;2
26-06-2014 00:00;411.367;2
27-06-2014 00:00;466.317;2
28-06-2014 00:00;1075.971;2
29-06-2014 00:00;585.745;2
30-06-2014 00:00;483.984;2
01-07-2014 00:00;435.421;2
02-07-2014 00:00;405.491;2
03-07-2014 00:00;391.011;2
04-07-2014 00:00;379.874;2
05-07-2014 00:00;370.248;2
06-07-2014 00:00;495.898;2
07-07-2014 00:00;561.679;2
08-07-2014 00:00;468.213;2
09-07-2014 00:00;434.471;2
10-07-2014 00:00;393.447;2
11-07-2014 00:00;367.764;2
12-07-2014 00:00;356.513;2
13-07-2014 00:00;420.284;2
14-07-2014 00:00;1584.040;2
15-07-2014 00:00;921.252;2
16-07-2014 00:00;608.482;2
17-07-2014 00:00;504.947;2
18-07-2014 00:00;461.269;2
19-07-2014 00:00;434.049;2
20-07-2014 00:00;405.116;2
21-07-2014 00:00;387.562;2
22-07-2014 00:00;373.280;2
23-07-2014 00:00;365.388;2
24-07-2014 00:00;357.958;2
25-07-2014 00:00;354.476;2
26-07-2014 00:00;380.924;2
27-07-2014 00:00;415.829;2
28-07-2014 00:00;411.833;2
29-07-2014 00:00;410.967;2
30-07-2014 00:00;374.286;2
31-07-2014 00:00;363.731;2
01-08-2014 00:00;356.242;2
02-08-2014 00:00;358.208;2
03-08-2014 00:00;440.790;2
04-08-2014 00:00;657.597;2
05-08-2014 00:00;452.456;2
06-08-2014 00:00;395.917;2
07-08-2014 00:00;377.148;2
08-08-2014 00:00;367.347;2
09-08-2014 00:00;396.174;2
10-08-2014 00:00;477.888;2
11-08-2014 00:00;767.442;2
12-08-2014 00:00;761.837;2
13-08-2014 00:00;700.457;2
14-08-2014 00:00;818.731;2
15-08-2014 00:00;636.230;2
16-08-2014 00:00;550.001;2
17-08-2014 00:00;597.944;2
18-08-2014 00:00;1004.199;2
19-08-2014 00:00;860.276;2
20-08-2014 00:00;756.135;2
21-08-2014 00:00;651.763;2
22-08-2014 00:00;629.002;2
23-08-2014 00:00;590.263;2
24-08-2014 00:00;587.783;2
25-08-2014 00:00;583.423;2
26-08-2014 00:00;540.432;2
27-08-2014 00:00;502.088;2
28-08-2014 00:00;479.886;2
29-08-2014 00:00;548.572;2
30-08-2014 00:00;655.881;2
31-08-2014 00:00;645.769;2
01-09-2014 00:00;608.284;2
02-09-2014 00:00;552.737;2
03-09-2014 00:00;501.899;2
04-09-2014 00:00;472.750;2
05-09-2014 00:00;460.235;2
06-09-2014 00:00;442.020;2
07-09-2014 00:00;543.844;2
08-09-2014 00:00;544.486;2
09-09-2014 00:00;567.591;2
10-09-2014 00:00;505.455;2
11-09-2014 00:00;474.388;2
12-09-2014 00:00;458.186;2
13-09-2014 00:00;450.770;2
14-09-2014 00:00;449.648;2
15-09-2014 00:00;481.397;2
16-09-2014 00:00;470.706;2
17-09-2014 00:00;458.884;2
18-09-2014 00:00;456.862;2
19-09-2014 00:00;444.033;2
20-09-2014 00:00;449.730;2
21-09-2014 00:00;483.342;2
22-09-2014 00:00;556.255;2
23-09-2014 00:00;703.790;2
24-09-2014 00:00;745.536;2
25-09-2014 00:00;790.595;2
26-09-2014 00:00;751.538;2
27-09-2014 00:00;705.936;2
28-09-2014 00:00;671.439;2
29-09-2014 00:00;673.962;2
30-09-2014 00:00;705.303;2
01-10-2014 00:00;830.235;2
02-10-2014 00:00;810.565;2
03-10-2014 00:00;758.471;2
04-10-2014 00:00;786.185;2
05-10-2014 00:00;760.839;2
06-10-2014 00:00;747.126;2
07-10-2014 00:00;764.192;2
08-10-2014 00:00;1440.931;2
09-10-2014 00:00;1295.481;2
10-10-2014 00:00;1570.960;2
11-10-2014 00:00;1474.552;2
12-10-2014 00:00;1611.632;2
13-10-2014 00:00;1478.447;2
14-10-2014 00:00;1502.390;2
15-10-2014 00:00;3424.312;2
16-10-2014 00:00;3537.099;2
17-10-2014 00:00;3155.739;2
18-10-2014 00:00;2607.245;2
19-10-2014 00:00;2318.451;2
20-10-2014 00:00;2530.945;2
21-10-2014 00:00;2299.704;2
22-10-2014 00:00;2789.020;2
23-10-2014 00:00;3088.748;2
24-10-2014 00:00;2854.856;2
25-10-2014 00:00;3110.765;2
26-10-2014 00:00;2897.960;2
27-10-2014 00:00;2438.000;2
28-10-2014 00:00;1918.791;2
29-10-2014 00:00;1661.837;2
30-10-2014 00:00;1418.067;2
31-10-2014 00:00;1301.957;2
01-11-2014 00:00;1233.692;2
02-11-2014 00:00;1171.118;2
03-11-2014 00:00;1155.416;2
04-11-2014 00:00;1346.329;2
05-11-2014 00:00;1381.973;2
06-11-2014 00:00;1275.627;2
07-11-2014 00:00;1207.215;2
08-11-2014 00:00;1154.392;2
09-11-2014 00:00;1072.671;2
10-11-2014 00:00;1040.913;2
11-11-2014 00:00;999.449;2
12-11-2014 00:00;927.579;2
13-11-2014 00:00;1126.225;2
14-11-2014 00:00;1530.809;2
15-11-2014 00:00;1571.188;2
16-11-2014 00:00;1450.079;2
17-11-2014 00:00;3146.075;2
18-11-2014 00:00;3093.455;2
19-11-2014 00:00;2783.895;2
20-11-2014 00:00;2728.172;2
21-11-2014 00:00;2347.668;2
22-11-2014 00:00;2083.260;2
23-11-2014 00:00;3271.587;2
24-11-2014 00:00;3705.617;2
25-11-2014 00:00;3729.314;2
26-11-2014 00:00;3069.496;2
27-11-2014 00:00;2561.680;2
28-11-2014 00:00;2145.931;2
29-11-2014 00:00;1801.970;2
30-11-2014 00:00;1586.760;2
01-12-2014 00:00;1429.162;2
02-12-2014 00:00;1318.290;2
03-12-2014 00:00;1216.821;2
04-12-2014 00:00;1143.163;2
05-12-2014 00:00;1383.770;2
06-12-2014 00:00;1387.688;2
07-12-2014 00:00;1353.429;2
08-12-2014 00:00;2201.891;2
09-12-2014 00:00;2078.765;2
10-12-2014 00:00;2352.694;2
11-12-2014 00:00;3554.859;2
12-12-2014 00:00;5215.841;2
13-12-2014 00:00;6064.872;2
14-12-2014 00:00;5413.511;2
15-12-2014 00:00;4669.052;2
16-12-2014 00:00;4344.139;2
17-12-2014 00:00;4211.306;2
18-12-2014 00:00;3884.901;2
19-12-2014 00:00;4800.173;2
20-12-2014 00:00;5810.730;2
21-12-2014 00:00;6104.710;2
22-12-2014 00:00;7401.534;2
23-12-2014 00:00;7771.153;2
24-12-2014 00:00;6967.875;2
25-12-2014 00:00;7064.569;2
26-12-2014 00:00;6109.941;2
27-12-2014 00:00;4784.475;2
28-12-2014 00:00;3770.680;2
29-12-2014 00:00;3167.974;2
30-12-2014 00:00;2948.732;2
31-12-2014 00:00;3188.664;2
01-01-2015 00:00;3252.677;2
02-01-2015 00:00;4346.682;2
03-01-2015 00:00;6347.358;2
04-01-2015 00:00;6051.189;2
05-01-2015 00:00;4752.424;2
06-01-2015 00:00;4072.339;2
07-01-2015 00:00;3574.997;2
08-01-2015 00:00;3524.864;2
09-01-2015 00:00;5381.595;2
10-01-2015 00:00;7676.966;2
11-01-2015 00:00;7404.661;2
12-01-2015 00:00;6528.714;2
13-01-2015 00:00;6374.332;2
14-01-2015 00:00;5455.210;2
15-01-2015 00:00;5764.184;2
16-01-2015 00:00;7057.364;2
17-01-2015 00:00;6041.841;2
18-01-2015 00:00;5025.134;2
19-01-2015 00:00;4533.183;2
20-01-2015 00:00;4300.813;2
21-01-2015 00:00;4119.425;2
22-01-2015 00:00;3461.762;2
23-01-2015 00:00;2969.964;2
24-01-2015 00:00;2675.007;2
25-01-2015 00:00;2307.348;2
26-01-2015 00:00;2552.962;2
27-01-2015 00:00;3370.166;2
28-01-2015 00:00;3593.687;2
29-01-2015 00:00;6558.557;2
30-01-2015 00:00;6192.841;2
31-01-2015 00:00;4904.034;2
01-02-2015 00:00;3880.135;2
02-02-2015 00:00;3111.772;2
03-02-2015 00:00;2590.299;2
04-02-2015 00:00;2072.837;2
05-02-2015 00:00;1799.537;2
06-02-2015 00:00;1572.146;2
07-02-2015 00:00;1744.066;2
08-02-2015 00:00;1734.150;2
09-02-2015 00:00;1773.170;2
10-02-2015 00:00;1818.971;2
11-02-2015 00:00;1805.163;2
12-02-2015 00:00;1792.415;2
13-02-2015 00:00;1723.685;2
14-02-2015 00:00;1634.178;2
15-02-2015 00:00;1518.229;2
16-02-2015 00:00;1451.508;2
17-02-2015 00:00;1397.220;2
18-02-2015 00:00;1364.828;2
19-02-2015 00:00;1413.097;2
20-02-2015 00:00;1579.166;2
21-02-2015 00:00;1764.063;2
22-02-2015 00:00;1967.165;2
23-02-2015 00:00;2070.448;2
24-02-2015 00:00;2493.153;2
25-02-2015 00:00;2235.764;2
26-02-2015 00:00;2038.989;2
27-02-2015 00:00;2527.718;2
28-02-2015 00:00;2654.780;2
01-03-2015 00:00;2836.411;2
02-03-2015 00:00;3631.962;2
03-03-2015 00:00;3647.188;2
04-03-2015 00:00;3192.357;2
05-03-2015 00:00;3178.685;2
06-03-2015 00:00;2862.316;2
07-03-2015 00:00;2652.808;2
08-03-2015 00:00;2400.812;2
09-03-2015 00:00;2144.925;2
10-03-2015 00:00;2073.399;2
11-03-2015 00:00;1928.849;2
12-03-2015 00:00;1722.261;2
13-03-2015 00:00;1549.538;2
14-03-2015 00:00;1394.646;2
15-03-2015 00:00;1299.704;2
16-03-2015 00:00;1259.294;2
17-03-2015 00:00;1248.255;2
18-03-2015 00:00;1260.060;2
19-03-2015 00:00;1221.865;2
20-03-2015 00:00;1218.381;2
21-03-2015 00:00;1326.246;2
22-03-2015 00:00;1163.873;2
23-03-2015 00:00;1124.647;2
24-03-2015 00:00;1129.454;2
25-03-2015 00:00;1118.117;2
26-03-2015 00:00;1494.170;2
27-03-2015 00:00;1374.116;2
28-03-2015 00:00;1204.553;2
29-03-2015 00:00;2059.594;2
30-03-2015 00:00;2523.471;2
31-03-2015 00:00;3018.744;2
01-04-2015 00:00;5456.909;2
02-04-2015 00:00;4086.240;2
03-04-2015 00:00;2814.950;2
04-04-2015 00:00;2117.959;2
05-04-2015 00:00;1639.287;2
06-04-2015 00:00;1358.095;2
07-04-2015 00:00;1217.128;2
08-04-2015 00:00;1195.516;2
09-04-2015 00:00;1168.182;2
10-04-2015 00:00;1139.256;2
11-04-2015 00:00;1122.287;2
12-04-2015 00:00;1141.660;2
13-04-2015 00:00;2178.272;2
14-04-2015 00:00;1693.572;2
15-04-2015 00:00;1511.525;2
16-04-2015 00:00;1406.957;2
17-04-2015 00:00;1246.269;2
18-04-2015 00:00;1095.111;2
19-04-2015 00:00;1019.231;2
20-04-2015 00:00;968.147;2
21-04-2015 00:00;953.959;2
22-04-2015 00:00;952.151;2
23-04-2015 00:00;937.137;2
24-04-2015 00:00;937.548;2
25-04-2015 00:00;938.212;2
26-04-2015 00:00;953.710;2
27-04-2015 00:00;884.890;2
28-04-2015 00:00;798.635;2
29-04-2015 00:00;730.531;2
30-04-2015 00:00;839.650;2
01-05-2015 00:00;912.559;2
02-05-2015 00:00;829.858;2
03-05-2015 00:00;707.689;2
04-05-2015 00:00;1460.062;2
05-05-2015 00:00;1481.384;2
06-05-2015 00:00;3043.834;2
07-05-2015 00:00;2799.357;2
08-05-2015 00:00;2354.177;2
09-05-2015 00:00;1901.756;2
10-05-2015 00:00;1877.578;2
11-05-2015 00:00;1521.123;2
12-05-2015 00:00;1462.298;2
13-05-2015 00:00;1462.564;2
14-05-2015 00:00;1314.573;2
15-05-2015 00:00;1164.851;2
16-05-2015 00:00;1047.495;2
17-05-2015 00:00;982.445;2
18-05-2015 00:00;892.361;2
19-05-2015 00:00;1662.934;2
20-05-2015 00:00;1278.721;2
21-05-2015 00:00;1058.023;2
22-05-2015 00:00;929.000;2
23-05-2015 00:00;876.316;2
24-05-2015 00:00;829.865;2
25-05-2015 00:00;788.370;2
26-05-2015 00:00;746.015;2
27-05-2015 00:00;705.671;2
28-05-2015 00:00;683.162;2
29-05-2015 00:00;675.992;2
30-05-2015 00:00;1152.099;2
31-05-2015 00:00;1089.048;2
01-06-2015 00:00;1639.543;2
02-06-2015 00:00;1731.291;2
03-06-2015 00:00;2177.082;2
04-06-2015 00:00;1515.092;2
05-06-2015 00:00;1219.437;2
06-06-2015 00:00;1059.666;2
07-06-2015 00:00;938.537;2
08-06-2015 00:00;879.714;2
09-06-2015 00:00;820.853;2
10-06-2015 00:00;741.135;2
11-06-2015 00:00;704.938;2
12-06-2015 00:00;677.620;2
13-06-2015 00:00;700.969;2
14-06-2015 00:00;962.672;2
15-06-2015 00:00;769.056;2
16-06-2015 00:00;680.398;2
17-06-2015 00:00;634.561;2
18-06-2015 00:00;732.722;2
19-06-2015 00:00;621.710;2
20-06-2015 00:00;571.477;2
21-06-2015 00:00;539.233;2
22-06-2015 00:00;921.653;2
23-06-2015 00:00;791.367;2
24-06-2015 00:00;647.754;2
25-06-2015 00:00;580.394;2
26-06-2015 00:00;531.466;2
27-06-2015 00:00;540.779;2
28-06-2015 00:00;595.951;2
29-06-2015 00:00;616.446;2
30-06-2015 00:00;585.316;2
01-07-2015 00:00;559.918;2
02-07-2015 00:00;546.945;2
03-07-2015 00:00;544.196;2
04-07-2015 00:00;571.818;2
05-07-2015 00:00;615.028;2
06-07-2015 00:00;668.148;2
07-07-2015 00:00;696.809;2
