time,temp_min_daily,temp_max_daily,temp_mean_daily,temp_grass_mean_daily,temp_soil_min_daily,temp_soil_max_daily,temp_soil_mean_daily,humidity_daily,wind_direction_daily,wind_gust_max_daily,wind_speed_daily,precip_total_daily,precip_duration_daily,radiation_global_daily,sunshine_duration_daily,KarupBro,ET0
2004-07-13,10.4,16.5,13.308333333333332,13.375,13.4,15.8,14.491666666666667,73.33333333333333,293.9583333333333,15.2,5.4875,0.0,0.0,5056.0,233.5,455.26,608.9392586552997
2004-07-14,10.9,16.4,13.333333333333334,13.275,13.3,14.9,14.129166666666668,82.125,260.6666666666667,10.6,4.408333333333333,0.8,14.0,2564.0,22.0,422.17,332.6483447075528
2004-07-15,10.0,17.3,13.966666666666669,14.129166666666668,13.8,16.2,14.858333333333334,78.70833333333333,285.125,11.2,3.954166666666667,0.0,0.0,4553.0,248.5,421.51,622.3153526169143
2004-07-16,8.5,19.0,14.091666666666669,14.183333333333335,13.4,17.2,15.204166666666666,71.66666666666667,273.9166666666667,8.9,2.3291666666666666,0.1,2.0,6540.0,630.5,388.47,1014.8286167279257
2004-07-17,5.8,21.1,15.320833333333333,15.525,12.8,18.0,15.604166666666666,81.20833333333333,117.5,9.3,3.095833333333333,1.0,6.0,6153.0,620.0,365.84,932.4975871880935
2004-07-18,14.6,20.2,17.279166666666665,17.441666666666666,15.7,18.1,16.866666666666667,88.0,214.16666666666663,9.0,2.775,3.4,35.0,3633.0,174.5,444.6,595.1360267364767
2004-07-19,9.3,20.2,15.266666666666666,15.270833333333334,15.7,18.5,16.8625,79.29166666666667,316.0833333333333,8.2,2.4166666666666665,1.5,22.0,4818.0,408.0,408.94,767.5705631236306
2004-07-20,7.8,19.3,14.954166666666666,14.954166666666667,14.2,18.0,16.25,83.29166666666667,104.54166666666669,8.9,2.4166666666666665,0.3,8.0,4785.0,271.5,376.34,755.5422098381973
2004-07-21,12.7,15.7,14.245833333333332,14.141666666666666,15.5,16.5,15.85,85.83333333333333,87.04166666666667,8.4,2.191666666666667,0.0,0.0,1676.0,0.0,362.15,264.3159780826219
2004-07-22,12.1,21.3,16.041666666666668,16.283333333333335,15.1,18.3,16.404166666666665,84.625,233.875,4.3,1.3624999999999998,0.0,0.0,3228.0,167.0,364.64,570.880026127192
2004-07-23,9.6,18.2,14.9125,14.870833333333332,14.9,17.9,16.520833333333332,92.70833333333331,94.58333333333331,7.7,1.6541666666666666,2.0,23.0,3621.0,180.0,355.86,607.1974212194192
2004-07-24,11.6,20.8,16.75,16.8625,16.0,18.7,17.129166666666666,75.83333333333333,284.1666666666667,10.2,3.3833333333333333,0.1,3.0,6357.0,678.0,369.58,983.6091555500417
2004-07-25,8.7,15.8,13.491666666666667,13.266666666666666,14.9,16.6,15.995833333333332,86.79166666666667,253.33333333333331,9.0,3.1750000000000003,2.5,28.0,2553.0,135.0,372.74,364.11274086196477
2004-07-26,9.3,19.0,13.841666666666669,13.941666666666668,14.2,17.0,15.516666666666666,79.58333333333333,276.0,9.4,2.5416666666666665,0.0,0.0,4441.0,343.5,384.56,672.6186085070814
2004-07-27,7.7,19.3,14.020833333333334,13.829166666666666,13.5,17.2,15.3625,75.54166666666667,292.5833333333333,9.2,2.8125,0.0,0.0,5722.0,591.5,349.76,852.8128925125408
2004-07-28,7.2,18.7,14.083333333333334,13.870833333333332,13.4,16.6,15.0,91.125,212.66666666666663,4.2,1.3291666666666668,0.1,1.0,1776.0,18.0,346.55,299.6850098136607
2004-07-29,9.2,21.4,16.016666666666666,15.858333333333334,14.5,18.7,16.491666666666667,83.5,127.20833333333331,8.4,2.1958333333333333,0.1,1.0,5039.0,448.5,353.03,833.234230352724
2004-07-30,9.0,23.7,17.55,16.9875,14.3,19.4,16.912499999999998,76.08333333333333,75.20833333333333,9.0,2.3375,0.0,0.0,6847.0,735.0,336.69,1165.7192717307573
2004-07-31,13.8,22.8,17.904166666666665,17.8125,16.1,19.9,17.691666666666666,79.25,116.04166666666669,8.3,1.4708333333333332,1.9,23.0,3940.0,210.0,350.35,722.0663878838818
2004-08-01,11.2,24.1,18.1375,17.3125,15.8,19.8,17.808333333333334,79.20833333333333,137.70833333333334,7.9,1.6208333333333331,0.1,1.0,5095.0,501.5,358.31,927.9717012548053
2004-08-02,11.6,24.8,18.716666666666665,18.22083333333333,15.7,20.1,17.849999999999998,75.16666666666667,150.5,8.7,1.9291666666666665,0.0,0.0,6087.0,740.5,350.57,1098.3611052156746
2004-08-03,12.4,24.8,18.575,18.141666666666666,15.9,19.8,17.816666666666666,79.08333333333333,142.66666666666666,7.9,1.9083333333333328,0.0,0.0,4715.0,403.0,351.55,849.3276062455603
2004-08-04,13.5,25.1,18.729166666666668,18.7625,16.5,20.8,18.475,81.75,198.95833333333331,6.4,1.4041666666666668,0.0,0.0,4803.0,425.5,345.15,901.1333162929592
2004-08-05,12.1,24.3,19.02083333333333,18.59583333333333,16.3,20.8,18.620833333333334,85.91666666666667,89.29166666666667,9.2,2.5333333333333337,0.0,0.0,5824.0,571.5,343.58,1014.0663548306884
2004-08-06,13.5,27.3,21.05,20.633333333333333,16.9,20.9,18.9125,72.70833333333333,99.54166666666669,11.5,3.6875,0.0,0.0,5975.0,731.5,337.38,1015.9445149254452
2004-08-07,13.7,27.1,21.070833333333333,20.625,17.1,21.2,19.058333333333334,71.91666666666667,95.95833333333331,11.1,3.5541666666666667,0.0,0.0,6315.0,820.5,328.17,1082.9096532505587
2004-08-08,16.2,26.8,21.52083333333333,21.2625,17.6,21.4,19.3625,70.5,92.79166666666669,11.7,3.2916666666666665,0.0,0.0,5999.0,780.5,329.35,1056.6690370854903
2004-08-09,16.1,26.7,21.46666666666667,21.2125,17.6,21.8,19.52083333333333,72.625,86.33333333333333,10.0,2.8125,0.0,0.0,6332.0,826.5,331.69,1147.0628328451505
2004-08-10,14.7,26.5,21.0,20.5375,17.3,21.8,19.47083333333333,72.45833333333333,88.54166666666667,10.9,2.8041666666666667,0.0,0.0,6381.0,823.0,318.81,1144.2533050264221
2004-08-11,17.8,23.3,20.120833333333334,20.120833333333334,18.1,21.0,19.4375,79.5,115.45833333333331,10.7,3.7625,0.9,13.0,4694.0,310.0,316.24,776.1086430336229
2004-08-12,14.0,23.7,19.441666666666663,19.379166666666663,17.6,21.4,19.454166666666666,79.29166666666667,88.375,8.8,2.4625,0.0,0.0,5589.0,621.5,335.99,988.0848390478
2004-08-13,14.1,22.9,18.404166666666665,18.166666666666668,17.6,20.0,18.633333333333333,86.58333333333333,93.91666666666669,6.7,1.6291666666666669,2.1,21.0,2602.0,158.0,331.21,476.59916491637443
2004-08-14,11.5,23.6,17.604166666666668,17.400000000000002,16.1,20.7,18.291666666666668,73.70833333333333,148.375,6.3,1.6583333333333332,0.1,2.0,5578.0,642.5,367.98,1000.5767232055492
2004-08-15,13.8,21.9,17.991666666666667,17.845833333333335,16.6,19.4,17.858333333333334,76.91666666666667,262.25,15.9,5.254166666666666,0.2,6.0,5249.0,399.5,326.91,747.4185288239235
2004-08-16,13.8,21.4,16.883333333333333,16.625,16.4,18.7,17.641666666666666,89.875,205.91666666666663,6.6,2.3208333333333333,4.8,37.0,2506.0,173.5,341.18,419.99713013126535
2004-08-17,12.8,21.8,17.154166666666665,16.541666666666668,16.1,18.9,17.395833333333332,87.79166666666667,232.04166666666663,12.6,2.9875000000000003,11.2,50.0,3557.0,281.5,629.05,572.1020563472599
2004-08-18,11.0,19.7,15.9125,15.5,15.1,17.9,16.645833333333332,94.75,83.20833333333333,8.4,1.7291666666666667,7.1000000000000005,71.0,2066.0,115.0,602.94,353.39886498455945
2004-08-19,15.8,21.9,18.26666666666667,18.05,16.7,18.6,17.495833333333334,86.375,199.625,18.5,5.570833333333333,13.4,101.0,2981.0,189.5,780.69,420.22258476053946
2004-08-20,14.1,20.5,17.125,16.95,16.1,18.2,17.179166666666667,84.25,221.95833333333331,14.5,5.0125,2.2,27.0,3893.0,336.5,916.16,547.7802426516629
2004-08-21,9.7,18.5,14.354166666666666,14.041666666666666,15.4,18.1,16.654166666666665,76.79166666666667,274.875,10.6,3.0625,1.3,16.0,4471.0,412.5,620.83,660.4470310706877
2004-08-22,7.3,17.5,12.395833333333334,12.066666666666668,13.9,16.7,15.220833333333331,73.45833333333333,277.1666666666667,14.2,4.25,0.1,2.0,5377.0,601.5,480.06,682.8795726419113
2004-08-23,4.5,18.6,12.625,12.470833333333331,12.2,17.0,14.658333333333331,77.5,162.16666666666666,7.6,2.0625,0.5,8.0,4547.0,392.5,418.1,691.122409123556
2004-08-24,13.8,20.4,16.216666666666665,16.079166666666666,14.7,17.1,15.833333333333334,84.79166666666667,124.875,13.1,4.5875,14.7,87.0,2638.0,145.5,413.92,371.0230237737585
2004-08-25,12.6,18.9,15.558333333333332,15.795833333333334,15.4,18.1,16.675,89.66666666666667,187.45833333333331,6.7,1.9541666666666664,0.6,7.0,3138.0,119.5,515.43,522.4336778882924
2004-08-26,12.4,19.9,15.520833333333334,15.758333333333333,15.9,18.3,17.020833333333332,89.33333333333333,271.5,5.9,1.4791666666666667,5.1,47.0,3298.0,209.0,468.28,570.1240111700446
2004-08-27,11.5,17.2,14.475,14.145833333333334,15.8,16.8,16.291666666666668,91.5,227.5,9.8,3.6916666666666655,4.2,53.0,1402.0,33.0,540.64,198.5156861524254
2004-08-28,8.5,18.2,13.629166666666668,12.9625,14.5,16.8,15.6125,81.0,254.04166666666663,10.7,3.233333333333333,2.1,27.0,3553.0,319.0,592.72,506.733839449411
2004-08-29,6.9,18.7,13.5375,12.966666666666669,12.9,16.2,14.691666666666668,79.66666666666667,176.625,10.7,3.045833333333333,0.2,3.0,3892.0,287.0,503.62,561.4769381759498
2004-08-30,9.0,17.7,13.795833333333334,13.620833333333332,14.6,16.4,15.445833333333333,86.58333333333333,187.45833333333331,11.0,3.0708333333333333,3.1,38.0,2832.0,148.5,451.54,410.98127593485884
2004-08-31,6.7,18.1,12.3125,12.4375,13.3,16.0,14.733333333333334,90.08333333333331,248.91666666666663,9.6,2.9958333333333336,5.2,61.0,3740.0,313.0,480.08,520.8329780791812
2004-09-01,11.7,18.3,14.5375,14.291666666666666,14.6,16.0,15.166666666666666,85.16666666666667,269.1666666666667,14.5,4.9625,0.6000000000000001,10.0,2956.0,158.5,576.79,384.3061789730223
2004-09-02,9.0,20.5,14.808333333333335,14.254166666666668,14.2,16.7,15.254166666666668,79.75,201.75,8.3,1.8625,0.0,0.0,3410.0,284.5,477.62,560.8344456328907
2004-09-03,6.4,20.8,14.345833333333331,13.591666666666669,13.0,16.3,14.7,83.0,80.08333333333333,7.9,1.7708333333333333,0.0,0.0,4802.0,697.0,413.39,785.5945318537797
2004-09-04,8.3,22.8,15.395833333333334,14.779166666666669,13.4,16.7,15.0125,85.25,81.54166666666667,6.3,1.275,0.0,0.0,4716.0,685.5,386.37,826.7184825728898
2004-09-05,10.1,25.1,16.8875,16.541666666666668,14.3,17.4,15.65,83.16666666666667,178.45833333333334,6.3,1.0958333333333334,0.0,0.0,4274.0,493.0,365.23,788.1905004147055
2004-09-06,9.6,22.6,16.425,15.883333333333333,15.0,17.3,16.016666666666666,82.08333333333333,299.0416666666667,8.0,1.7583333333333335,0.0,0.0,4383.0,567.5,365.78,757.9452358534695
2004-09-07,6.8,22.1,14.5,13.575,13.3,16.1,14.720833333333331,70.0,298.2083333333333,8.4,2.058333333333333,0.0,0.0,5014.0,719.0,336.94,804.801033692787
2004-09-08,7.0,18.7,13.454166666666666,12.616666666666667,12.9,16.2,14.425,72.70833333333333,172.54166666666666,8.1,1.575,0.5,6.0,4948.0,679.0,320.01,803.4610861568385
2004-09-09,4.0,20.6,12.758333333333333,11.9125,11.8,15.6,13.720833333333331,76.25,196.45833333333331,7.2,1.7,0.0,0.0,4877.0,714.5,306.84,768.0473478818051
2004-09-10,4.8,21.5,13.558333333333332,12.3,11.7,15.5,13.608333333333334,71.04166666666667,97.375,9.8,2.2125,2.1,10.0,4909.0,718.5,304.14,757.499003361458
2004-09-11,10.0,21.9,15.8875,15.045833333333334,12.6,15.8,14.2625,86.875,178.58333333333334,11.2,3.420833333333333,0.0,0.0,2176.0,94.0,304.71,327.8175637909642
2004-09-12,12.8,17.5,14.5625,14.204166666666666,14.1,15.4,14.720833333333331,85.20833333333333,231.91666666666663,17.7,6.5125,8.6,68.0,3061.0,250.0,319.05,361.53858146250235
2004-09-13,12.1,17.2,14.266666666666666,13.895833333333334,13.7,15.2,14.325,85.20833333333333,213.95833333333331,16.4,6.1875,1.7000000000000002,17.0,1885.0,40.5,343.2,225.006903504521
2004-09-14,10.5,17.0,13.245833333333332,12.7375,13.2,14.5,13.8625,82.20833333333333,205.33333333333331,14.3,5.275,11.3,79.0,2009.0,144.0,624.25,245.20946747957353
2004-09-15,8.9,15.8,12.483333333333334,12.095833333333331,12.5,14.4,13.454166666666666,76.58333333333333,260.1666666666667,17.2,7.070833333333334,7.199999999999999,49.0,3492.0,457.0,660.72,369.8219210286645
2004-09-16,7.0,15.5,11.241666666666667,10.833333333333334,11.4,13.6,12.458333333333334,72.5,263.0416666666667,8.9,3.6208333333333336,2.2,12.0,3374.0,412.5,516.42,432.1176574872001
2004-09-17,9.9,18.6,13.933333333333332,13.366666666666667,11.9,14.1,12.966666666666669,72.58333333333333,203.375,14.4,5.2375,0.1,1.0,2839.0,245.0,415.64,355.88875160435657
2004-09-18,12.7,19.0,15.570833333333333,15.254166666666668,13.0,14.8,13.808333333333332,75.66666666666667,199.04166666666663,16.3,5.491666666666667,0.8,12.0,2754.0,207.0,395.26,358.82803519147717
2004-09-19,9.8,17.2,13.6875,13.275,13.3,15.1,14.241666666666667,81.75,242.125,14.5,4.275,2.7,12.0,3568.0,457.5,383.46,472.4845867826938
2004-09-20,10.0,13.6,12.2625,11.716666666666669,12.9,13.4,13.095833333333331,88.875,208.95833333333331,15.7,6.445833333333333,3.6,43.0,532.0,2.5,458.37,58.43584082857912
2004-09-21,9.4,15.2,11.908333333333331,11.6125,12.3,13.6,12.829166666666666,83.125,265.6666666666667,18.3,6.125,9.6,82.0,3251.0,367.0,1384.89,356.9564939352867
